decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-01,2016-01-04,2016-02-01,2016-01-04,104,76,5,1,1,0.10187767632700939,-0.0948410427702503,NVDA,0.10187767632700939,-0.0948410427702503,,,,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,76,5,2,1,0.10187767632700939,0.015425197391358614,NVDA,0.10187767632700939,0.015425197391358614,,,,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,76,5,3,1,0.10187767632700939,0.12084333482050313,NVDA,0.10187767632700939,0.12084333482050313,,,,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,76,5,1,2,0.0882824157382627,-0.08345853644500645,NVDA,0.10187767632700939,-0.0948410427702503,TCOM,0.074687155149516,-0.0720760301197626,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,76,5,2,2,0.0882824157382627,-0.02909922499511114,NVDA,0.10187767632700939,0.015425197391358614,TCOM,0.074687155149516,-0.07362364738158089,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,76,5,3,2,0.0882824157382627,0.056110399466692606,NVDA,0.10187767632700939,0.12084333482050313,TCOM,0.074687155149516,-0.008622535887117921,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,76,5,1,3,0.08135526619728245,-0.06325775884890417,NVDA,0.10187767632700939,-0.0948410427702503,TCOM,0.074687155149516,-0.0720760301197626,KLAC,0.06750096711532194,-0.022856203656699603
2016-01,2016-01-04,2016-03-01,2016-01-04,104,76,5,2,3,0.08135526619728245,-0.015255778529095395,NVDA,0.10187767632700939,0.015425197391358614,TCOM,0.074687155149516,-0.07362364738158089,KLAC,0.06750096711532194,0.012431114402936094
2016-01,2016-01-04,2016-04-01,2016-01-04,104,76,5,3,3,0.08135526619728245,0.06146278489005871,NVDA,0.10187767632700939,0.12084333482050313,TCOM,0.074687155149516,-0.008622535887117921,KLAC,0.06750096711532194,0.0721675557367909
2016-02,2016-02-01,2016-03-01,2016-02-01,105,77,5,1,1,0.0802299503747318,-0.001667827658356602,TCOM,0.0802299503747318,-0.001667827658356602,,,,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,77,5,2,1,0.0802299503747318,0.06838221265136002,TCOM,0.0802299503747318,0.06838221265136002,,,,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,77,5,3,1,0.0802299503747318,0.06123423630691205,TCOM,0.0802299503747318,0.06123423630691205,,,,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,77,5,1,2,0.07926278393887416,0.017222445015696475,TCOM,0.0802299503747318,-0.001667827658356602,KLAC,0.07829561750301653,0.03611271768974955,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,77,5,2,2,0.07926278393887416,0.08281432828599511,TCOM,0.0802299503747318,0.06838221265136002,KLAC,0.07829561750301653,0.0972464439206302,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,77,5,3,2,0.07926278393887416,0.0568597178964394,TCOM,0.0802299503747318,0.06123423630691205,KLAC,0.07829561750301653,0.05248519948596675,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,77,5,1,3,0.07600746109676008,0.05208821418402584,TCOM,0.0802299503747318,-0.001667827658356602,KLAC,0.07829561750301653,0.03611271768974955,NVDA,0.06949681541253194,0.12181975252068455
2016-02,2016-02-01,2016-04-01,2016-02-01,105,77,5,2,3,0.07600746109676008,0.13463736092636439,TCOM,0.0802299503747318,0.06838221265136002,KLAC,0.07829561750301653,0.0972464439206302,NVDA,0.06949681541253194,0.23828342620710297
2016-02,2016-02-01,2016-05-02,2016-02-01,105,77,5,3,3,0.07600746109676008,0.11562162799948002,TCOM,0.0802299503747318,0.06123423630691205,KLAC,0.07829561750301653,0.05248519948596675,NVDA,0.06949681541253194,0.23314544820556127
2016-03,2016-03-01,2016-04-01,2016-03-01,105,77,5,1,1,0.11416385760636527,0.06166720038322948,MAT,0.11416385760636527,0.06166720038322948,,,,,,
2016-03,2016-03-01,2016-05-02,2016-03-01,105,77,5,2,1,0.11416385760636527,-0.02912912067947193,MAT,0.11416385760636527,-0.02912912067947193,,,,,,
2016-03,2016-03-01,2016-06-01,2016-03-01,105,77,5,3,1,0.11416385760636527,-0.0013697980739372229,MAT,0.11416385760636527,-0.0013697980739372229,,,,,,
2016-03,2016-03-01,2016-04-01,2016-03-01,105,77,5,1,2,0.0997042563448555,0.06591713363390106,MAT,0.11416385760636527,0.06166720038322948,TCOM,0.08524465508334574,0.07016706688457264,,,
2016-03,2016-03-01,2016-05-02,2016-03-01,105,77,5,2,2,0.0997042563448555,0.01693901417581256,MAT,0.11416385760636527,-0.02912912067947193,TCOM,0.08524465508334574,0.06300714903109705,,,
2016-03,2016-03-01,2016-06-01,2016-03-01,105,77,5,3,2,0.0997042563448555,0.028193366166615552,MAT,0.11416385760636527,-0.0013697980739372229,TCOM,0.08524465508334574,0.05775653040716833,,,
2016-03,2016-03-01,2016-04-01,2016-03-01,105,77,5,1,3,0.0911133230352289,0.06268320387722175,MAT,0.11416385760636527,0.06166720038322948,TCOM,0.08524465508334574,0.07016706688457264,BIDU,0.07393145641597572,0.05621534436386311
2016-03,2016-03-01,2016-05-02,2016-03-01,105,77,5,2,3,0.0911133230352289,0.008906450982211433,MAT,0.11416385760636527,-0.02912912067947193,TCOM,0.08524465508334574,0.06300714903109705,BIDU,0.07393145641597572,-0.007158675404990822
2016-03,2016-03-01,2016-06-01,2016-03-01,105,77,5,3,3,0.0911133230352289,0.012006827479374907,MAT,0.11416385760636527,-0.0013697980739372229,TCOM,0.08524465508334574,0.05775653040716833,BIDU,0.07393145641597572,-0.02036624989510638
2016-04,2016-04-01,2016-05-02,2016-04-01,105,78,5,1,1,0.07475755114373647,-0.0855223944282415,MAT,0.07475755114373647,-0.0855223944282415,,,,,,
2016-04,2016-04-01,2016-06-01,2016-04-01,105,78,5,2,1,0.07475755114373647,-0.05937547890187467,MAT,0.07475755114373647,-0.05937547890187467,,,,,,
2016-04,2016-04-01,2016-07-01,2016-04-01,105,78,5,3,1,0.07475755114373647,-0.06765000183297343,MAT,0.07475755114373647,-0.06765000183297343,,,,,,
2016-04,2016-04-01,2016-05-02,2016-04-01,105,78,5,1,2,0.064361429578422,-0.06867132621560645,MAT,0.07475755114373647,-0.0855223944282415,AMAT,0.053965308013107526,-0.05182025800297141,,,
2016-04,2016-04-01,2016-06-01,2016-04-01,105,78,5,2,2,0.064361429578422,0.04190264850606179,MAT,0.07475755114373647,-0.05937547890187467,AMAT,0.053965308013107526,0.14318077591399825,,,
2016-04,2016-04-01,2016-07-01,2016-04-01,105,78,5,3,2,0.064361429578422,0.026277126715895383,MAT,0.07475755114373647,-0.06765000183297343,AMAT,0.053965308013107526,0.12020425526476419,,,
2016-04,2016-04-01,2016-05-02,2016-04-01,105,78,5,1,3,0.06055034776580309,-0.04716397568611027,MAT,0.07475755114373647,-0.0855223944282415,AMAT,0.053965308013107526,-0.05182025800297141,NVDA,0.052928184140565285,-0.004149274627117894
2016-04,2016-04-01,2016-06-01,2016-04-01,105,78,5,2,3,0.06055034776580309,0.1273501672416596,MAT,0.07475755114373647,-0.05937547890187467,AMAT,0.053965308013107526,0.14318077591399825,NVDA,0.052928184140565285,0.2982452047128552
2016-04,2016-04-01,2016-07-01,2016-04-01,105,78,5,3,3,0.06055034776580309,0.11554639738362522,MAT,0.07475755114373647,-0.06765000183297343,AMAT,0.053965308013107526,0.12020425526476419,NVDA,0.052928184140565285,0.2940849387190849
2016-05,2016-05-02,2016-06-01,2016-05-02,107,80,5,1,1,0.055565415664961516,0.028592187897284793,MAT,0.055565415664961516,0.028592187897284793,,,,,,
2016-05,2016-05-02,2016-07-01,2016-05-02,107,80,5,2,1,0.055565415664961516,0.01954382752117123,MAT,0.055565415664961516,0.01954382752117123,,,,,,
2016-05,2016-05-02,2016-08-01,2016-05-02,107,80,5,3,1,0.055565415664961516,0.05735261345708098,MAT,0.055565415664961516,0.05735261345708098,,,,,,
2016-05,2016-05-02,2016-06-01,2016-05-02,107,80,5,1,2,0.05382263174662536,0.0758944028530929,MAT,0.055565415664961516,0.028592187897284793,ULTA,0.05207984782828921,0.12319661780890101,,,
2016-05,2016-05-02,2016-07-01,2016-05-02,107,80,5,2,2,0.05382263174662536,0.08812234106026229,MAT,0.055565415664961516,0.01954382752117123,ULTA,0.05207984782828921,0.15670085459935335,,,
2016-05,2016-05-02,2016-08-01,2016-05-02,107,80,5,3,2,0.05382263174662536,0.14696124839220326,MAT,0.055565415664961516,0.05735261345708098,ULTA,0.05207984782828921,0.23656988332732554,,,
2016-05,2016-05-02,2016-06-01,2016-05-02,107,80,5,1,3,0.04974741600291096,0.09054387539794417,MAT,0.055565415664961516,0.028592187897284793,ULTA,0.05207984782828921,0.12319661780890101,BBBY,0.04159698451548215,0.11984282048764672
2016-05,2016-05-02,2016-07-01,2016-05-02,107,80,5,2,3,0.04974741600291096,0.07686653994334747,MAT,0.055565415664961516,0.01954382752117123,ULTA,0.05207984782828921,0.15670085459935335,BBBY,0.04159698451548215,0.054354937709517825
