decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-07,2016-07-01,2016-10-03,2016-07-01,104,79,3,3,1,0.09876676353912839,0.4696991440068756,NVDA,0.09876676353912839,0.4696991440068756,,,,,,
2016-07,2016-07-01,2016-08-01,2016-07-01,104,79,3,1,2,0.09800477039181263,0.15704933660121978,NVDA,0.09876676353912839,0.21581662944617608,NTES,0.09724277724449686,0.09828204375626348,,,
2016-07,2016-07-01,2016-09-01,2016-07-01,104,79,3,2,2,0.09800477039181263,0.2649538720245471,NVDA,0.09876676353912839,0.3559020922365759,NTES,0.09724277724449686,0.17400565181251837,,,
2016-07,2016-07-01,2016-10-03,2016-07-01,104,79,3,3,2,0.09800477039181263,0.4005601253118939,NVDA,0.09876676353912839,0.4696991440068756,NTES,0.09724277724449686,0.33142110661691215,,,
2016-07,2016-07-01,2016-08-01,2016-07-01,104,79,3,1,3,0.09180370533578926,0.12771588859456773,NVDA,0.09876676353912839,0.21581662944617608,NTES,0.09724277724449686,0.09828204375626348,ULTA,0.07940157522374254,0.06904899258126362
2016-07,2016-07-01,2016-09-01,2016-07-01,104,79,3,2,3,0.09180370533578926,0.17907020086117345,NVDA,0.09876676353912839,0.3559020922365759,NTES,0.09724277724449686,0.17400565181251837,ULTA,0.07940157522374254,0.007302858534426138
2016-07,2016-07-01,2016-10-03,2016-07-01,104,79,3,3,3,0.09180370533578926,0.2586431588793668,NVDA,0.09876676353912839,0.4696991440068756,NTES,0.09724277724449686,0.33142110661691215,ULTA,0.07940157522374254,-0.025190773985687365
2016-08,2016-08-01,2016-09-01,2016-08-01,104,80,3,1,1,0.18465012350416288,0.0394695227943187,STX,0.18465012350416288,0.0394695227943187,,,,,,
2016-08,2016-08-01,2016-10-03,2016-08-01,104,80,3,2,1,0.18465012350416288,0.20525724720546323,STX,0.18465012350416288,0.20525724720546323,,,,,,
2016-08,2016-08-01,2016-11-01,2016-08-01,104,80,3,3,1,0.18465012350416288,0.05777729034340506,STX,0.18465012350416288,0.05777729034340506,,,,,,
2016-08,2016-08-01,2016-09-01,2016-08-01,104,80,3,1,2,0.1783694611564412,0.07734437924479931,STX,0.18465012350416288,0.0394695227943187,NVDA,0.1720887988087195,0.11521923569527992,,,
2016-08,2016-08-01,2016-10-03,2016-08-01,104,80,3,2,2,0.1783694611564412,0.20703684948641088,STX,0.18465012350416288,0.20525724720546323,NVDA,0.1720887988087195,0.20881645176735852,,,
2016-08,2016-08-01,2016-11-01,2016-08-01,104,80,3,3,2,0.1783694611564412,0.13859482344752627,STX,0.18465012350416288,0.05777729034340506,NVDA,0.1720887988087195,0.21941235655164748,,,
2016-08,2016-08-01,2016-09-01,2016-08-01,104,80,3,1,3,0.16507534885572095,0.07454536087296677,STX,0.18465012350416288,0.0394695227943187,NVDA,0.1720887988087195,0.11521923569527992,NTES,0.13848712425428045,0.06894732412930171
2016-08,2016-08-01,2016-10-03,2016-08-01,104,80,3,2,3,0.16507534885572095,0.20878327661672413,STX,0.18465012350416288,0.20525724720546323,NVDA,0.1720887988087195,0.20881645176735852,NTES,0.13848712425428045,0.21227613087735064
2016-08,2016-08-01,2016-11-01,2016-08-01,104,80,3,3,3,0.16507534885572095,0.17003684960729024,STX,0.18465012350416288,0.05777729034340506,NVDA,0.1720887988087195,0.21941235655164748,NTES,0.13848712425428045,0.23292090192681814
2016-09,2016-09-01,2016-10-03,2016-09-01,104,80,3,1,1,0.14445375229190463,0.15949262655192742,STX,0.14445375229190463,0.15949262655192742,,,,,,
2016-09,2016-09-01,2016-11-01,2016-09-01,104,80,3,2,1,0.14445375229190463,0.01761260638009965,STX,0.14445375229190463,0.01761260638009965,,,,,,
2016-09,2016-09-01,2016-12-01,2016-09-01,104,80,3,3,1,0.14445375229190463,0.1504364915533689,STX,0.14445375229190463,0.1504364915533689,,,,,,
