decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-01,2016-01-04,2016-02-01,2016-01-04,104,74,7,1,1,0.06292135831405729,-0.09761538157961003,AMZN,0.06292135831405729,-0.09761538157961003,,,,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,74,7,2,1,0.06292135831405729,-0.09097476984348896,AMZN,0.06292135831405729,-0.09097476984348896,,,,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,74,7,3,1,0.06292135831405729,-0.060424853747184426,AMZN,0.06292135831405729,-0.060424853747184426,,,,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,74,7,1,2,0.061141002723032294,-0.0962282193430522,AMZN,0.06292135831405729,-0.09761538157961003,NVDA,0.059360647132007296,-0.09484105710649438,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,74,7,2,2,0.061141002723032294,-0.03777463389946317,AMZN,0.06292135831405729,-0.09097476984348896,NVDA,0.059360647132007296,0.015425502044562611,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,74,7,3,2,0.061141002723032294,0.03020928746023438,AMZN,0.06292135831405729,-0.060424853747184426,NVDA,0.059360647132007296,0.12084342866765319,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,74,7,1,3,0.05823504218285617,-0.059586895997959334,AMZN,0.06292135831405729,-0.09761538157961003,NVDA,0.059360647132007296,-0.09484105710649438,GOOG,0.052423121102503925,0.013695750692226394
2016-01,2016-01-04,2016-03-01,2016-01-04,104,74,7,2,3,0.05823504218285617,-0.03553121112472938,AMZN,0.06292135831405729,-0.09097476984348896,NVDA,0.059360647132007296,0.015425502044562611,GOOG,0.052423121102503925,-0.0310443655752618
2016-01,2016-01-04,2016-04-01,2016-01-04,104,74,7,3,3,0.05823504218285617,0.02376569058106633,AMZN,0.06292135831405729,-0.060424853747184426,NVDA,0.059360647132007296,0.12084342866765319,GOOG,0.052423121102503925,0.010878496822730233
2016-02,2016-02-01,2016-03-01,2016-02-01,105,75,7,1,1,0.058450745590829904,0.12182010686274602,NVDA,0.058450745590829904,0.12182010686274602,,,,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,75,7,2,1,0.058450745590829904,0.2382835494997959,NVDA,0.058450745590829904,0.2382835494997959,,,,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,75,7,3,1,0.058450745590829904,0.2331456541397834,NVDA,0.058450745590829904,0.2331456541397834,,,,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,75,7,1,2,0.058040440750135966,0.038842230696131075,NVDA,0.058450745590829904,0.12182010686274602,GOOG,0.05763013590944203,-0.044135645470483875,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,75,7,2,2,0.058040440750135966,0.11775217936707616,NVDA,0.058450745590829904,0.2382835494997959,GOOG,0.05763013590944203,-0.002779190765643591,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,75,7,3,2,0.058040440750135966,0.08080817091721948,NVDA,0.058450745590829904,0.2331456541397834,GOOG,0.05763013590944203,-0.07152931230534443,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,75,7,1,3,0.05712787655294318,0.01352624105171,NVDA,0.058450745590829904,0.12182010686274602,GOOG,0.05763013590944203,-0.044135645470483875,GOOGL,0.05530274815855761,-0.037105738237132146
2016-02,2016-02-01,2016-04-01,2016-02-01,105,75,7,2,3,0.05712787655294318,0.0780257447199959,NVDA,0.058450745590829904,0.2382835494997959,GOOG,0.05763013590944203,-0.002779190765643591,GOOGL,0.05530274815855761,-0.0014271245741646066
2016-02,2016-02-01,2016-05-02,2016-02-01,105,75,7,3,3,0.05712787655294318,0.029498218956921878,NVDA,0.058450745590829904,0.2331456541397834,GOOG,0.05763013590944203,-0.07152931230534443,GOOGL,0.05530274815855761,-0.07312168496367333
2016-03,2016-03-01,2016-04-01,2016-03-01,105,75,7,1,1,0.07662389587086076,0.10381650491427608,NVDA,0.07662389587086076,0.10381650491427608,,,,,,
2016-03,2016-03-01,2016-05-02,2016-03-01,105,75,7,2,1,0.07662389587086076,0.09923654122082692,NVDA,0.07662389587086076,0.09923654122082692,,,,,,
2016-03,2016-03-01,2016-06-01,2016-03-01,105,75,7,3,1,0.07662389587086076,0.43302487874804396,NVDA,0.07662389587086076,0.43302487874804396,,,,,,
2016-03,2016-03-01,2016-04-01,2016-03-01,105,75,7,1,2,0.0718296371893079,0.08274178687793021,NVDA,0.07662389587086076,0.10381650491427608,MAT,0.06703537850775507,0.06166706884158435,,,
2016-03,2016-03-01,2016-05-02,2016-03-01,105,75,7,2,2,0.0718296371893079,0.03505367929818287,NVDA,0.07662389587086076,0.09923654122082692,MAT,0.06703537850775507,-0.02912918262446118,,,
2016-03,2016-03-01,2016-06-01,2016-03-01,105,75,7,3,2,0.0718296371893079,0.21582744467545728,NVDA,0.07662389587086076,0.43302487874804396,MAT,0.06703537850775507,-0.0013699893971294008,,,
2016-03,2016-03-01,2016-04-01,2016-03-01,105,75,7,1,3,0.062157468505703396,0.07855021354681102,NVDA,0.07662389587086076,0.10381650491427608,MAT,0.06703537850775507,0.06166706884158435,TCOM,0.0428131311384944,0.07016706688457264
